eventID,occurrenceID,measurementType,measurmenetTypeID,measurementValue,measurementUnit,measurementUnitID
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S04_013,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,4,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S05_001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S05_002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S05_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,9,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S05_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S05_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S05_006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S05_007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S05_008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,53,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S05_009,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S05_010,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,23,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S05_011,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S05_012,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,4,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S05_013,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,8,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S05_014,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,28,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S06_001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S06_002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,18,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S06_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S06_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,5,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S06_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S06_006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S06_007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,51,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S06_008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,17,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S06_009,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S06_010,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,8,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S07_001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S07_002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S07_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,58,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S07_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S07_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,10,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S07_006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S07_007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S07_008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S07_009,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S07_010,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,9,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S07_011,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S07_012,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,13,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S07_013,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,4,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S07_014,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,4,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S08_001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S08_002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,7,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S08_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,6,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S08_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S08_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S08_006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S08_007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,16,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S08_008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S08_009,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,61,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S08_010,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,12,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S08_011,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,12,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S08_012,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,4,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S08_013,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,4,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S09_001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S09_002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,13,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S09_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,52,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S09_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S09_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S09_006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S09_007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,13,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S09_008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S09_009,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S09_010,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,14,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S09_011,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S09_012,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,4,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S09_013,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,4,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S10_001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,51,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S10_002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S10_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,24,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S10_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S10_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S10_006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,5,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S10_007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S10_008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S10_009,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S10_010,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S10_011,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,7,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S10_012,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_LOW,ARG_PMADRY_PESTE_RS_20181025_LOW_S10_013,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,12,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S01_002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,5,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S01_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,90,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S01_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S01_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S01_006,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,448,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S02_002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S02_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,89,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S02_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S02_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S02_006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S02_007,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,1216,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S03_002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S03_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,96,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S03_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S03_005,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,720,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S04_002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S04_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,89,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S04_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S04_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,5,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S04_006,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,336,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S05_002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,6,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S05_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,83,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S05_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S05_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S05_006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,5,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S05_007,abundance,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/,992,count,http://vocab.nerc.ac.uk/collection/P06/current/UPMS/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S06_002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S06_003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,85,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S06_004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S06_005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARG_PMADRY_PESTE_RS_20181025_MID,ARG_PMADRY_PESTE_RS_20181025_MID_S06_006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,5,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
